scorer,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310,DLC_Resnet50_MAIN-SIDE #1Jun10shuffle1_snapshot_best-310
bodyparts,toe,toe,toe,MTP,MTP,MTP,ankle,ankle,ankle,knee,knee,knee,hip,hip,hip,iliac_crest,iliac_crest,iliac_crest
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
557,101.066956,189.51591,0.38794717,76.92148,185.51219,0.16611305,75.65929,178.06082,0.049389794,1835.238,186.03743,0.116637744,1805.169,138.01723,0.57365614,1887.6685,110.09058,0.56804836
558,101.26303,189.82994,0.4529114,77.93401,185.61179,0.22439703,75.39366,177.96909,0.06962338,1820.0839,180.42455,0.10784811,1804.2518,137.237,0.5984174,1888.4279,110.99374,0.51399916
559,101.11185,189.83809,0.4324291,80.49678,185.59859,0.21343078,75.00102,178.37389,0.07360984,1826.9807,186.51866,0.105498366,1805.9946,137.04475,0.51071554,1888.4753,115.212814,0.5379234
560,101.37159,189.8726,0.3861195,78.63652,186.17043,0.19055033,75.17385,178.1874,0.06549666,1775.747,181.0785,0.123362385,1804.6073,137.56967,0.5812529,1886.8152,112.676796,0.50192815
561,101.07839,189.4914,0.34577972,80.85512,185.31143,0.14290005,76.78594,173.31596,0.04814291,1819.4767,180.67673,0.12332685,1804.0935,137.7365,0.5206705,1888.8883,114.46112,0.49106905
562,100.93266,189.03021,0.24283116,80.89893,186.19269,0.08905865,76.11701,173.23953,0.06976421,1774.3351,180.69717,0.11677787,1804.6615,138.62657,0.47760147,1890.2861,111.80821,0.5928333
563,101.24052,189.42741,0.31951058,81.19963,186.50713,0.17235997,75.030655,178.32169,0.08529021,1775.0178,181.50836,0.106270134,1809.2002,138.81099,0.4577014,1890.7927,108.63427,0.49174628
564,101.09955,189.1876,0.35952428,79.90937,185.56645,0.17162481,76.75652,173.15965,0.075306855,1827.7704,185.19214,0.08315731,1805.4473,138.71695,0.46480766,1890.8882,106.77874,0.5636596
565,101.38771,188.33986,0.34783518,79.86037,185.39095,0.21014813,76.22258,178.03099,0.07427262,1746.025,181.0813,0.13679338,1798.0477,140.04996,0.4540231,1890.2931,112.25914,0.5188598
566,101.348366,189.1921,0.37787634,79.71394,184.89304,0.20219944,1711.4127,120.602066,0.06255253,192.46222,166.61406,0.115189746,1804.5347,138.10754,0.50409406,1891.2991,106.55776,0.52983195
567,101.462364,189.02412,0.32495603,80.6664,185.75734,0.1601927,74.8718,178.04985,0.046817817,194.58183,166.95932,0.10864148,1806.7164,137.62663,0.49022868,1892.7206,107.46539,0.5331461
568,101.28843,188.34845,0.25888956,80.202225,185.42729,0.18111771,76.91323,173.10931,0.063875064,1827.4746,186.4527,0.10818893,1811.1736,137.20108,0.50427645,1889.8507,111.56206,0.54045177
569,101.359344,189.46532,0.3062196,80.898,185.85693,0.16855928,75.82246,177.78317,0.055555463,1827.8202,186.69547,0.09027473,1806.6973,138.72491,0.49215737,1890.5853,112.05295,0.49555883
570,101.14142,189.40688,0.35522124,80.84908,185.37558,0.1960336,76.98447,172.8022,0.053524267,1827.9518,186.77304,0.087845586,1805.6464,139.66988,0.4971293,1891.3118,111.32627,0.519524
571,101.27101,189.51097,0.32725388,80.87686,185.62674,0.16046582,77.913414,172.37634,0.06149465,1819.6371,181.7995,0.112105764,1809.328,137.40099,0.50945044,1890.6229,111.39296,0.50819683
572,101.49441,188.40392,0.3747992,79.8745,184.68114,0.19492045,78.21208,171.60838,0.0670425,1819.8695,180.78783,0.10181382,1805.5485,137.79486,0.53734624,1891.2646,106.21921,0.56858605
573,100.922585,189.59949,0.25292897,81.27344,185.19846,0.12084354,78.86328,171.27808,0.06798533,1776.0768,181.84042,0.092675865,1805.4047,139.36462,0.5058502,1891.1738,111.29755,0.5283674
574,101.14054,189.74136,0.32110485,80.724594,185.45988,0.13388836,79.32746,165.4518,0.05123849,1819.3866,180.47302,0.12287177,1801.8219,141.62605,0.4645734,1890.796,112.698395,0.5183413
575,101.42751,189.7401,0.4075382,80.99156,185.42307,0.19168389,76.88482,172.85521,0.057212815,1836.4749,180.17697,0.103939034,1806.128,140.0019,0.47390446,1891.2626,115.3204,0.5030202
576,101.25419,189.44748,0.3220298,80.7577,185.65002,0.16436861,76.02414,177.77121,0.051482044,1820.3593,181.07732,0.09658483,1805.0186,140.69351,0.49220428,1892.2836,115.718346,0.49665177
577,101.217,189.16347,0.34341273,79.85602,185.38382,0.19043621,75.922516,178.35393,0.061452,1766.2656,182.34067,0.089371644,1806.2861,140.38042,0.4918016,1892.3116,110.56236,0.54634005
578,101.41911,189.08377,0.3858284,79.49643,185.2741,0.20268908,75.785034,178.58981,0.057086743,1819.7443,181.3294,0.090775624,1811.9163,141.5638,0.46140608,1892.0212,110.36173,0.51548827
579,101.389984,189.12971,0.33920822,80.17961,185.88487,0.15220428,75.68397,178.12256,0.043720484,1819.6381,181.39107,0.09249348,1813.0857,142.98463,0.45698452,1890.885,111.28801,0.459855
580,101.52205,189.27684,0.3888317,79.82745,185.39337,0.2014947,75.27014,178.34778,0.06759152,1835.7391,180.20813,0.10457215,1806.5002,139.48947,0.51616335,1891.4568,112.454865,0.48630813
581,101.47974,189.1915,0.33060902,79.788216,185.73836,0.15139633,75.28818,178.86299,0.053695858,1836.0486,179.94286,0.10857758,1810.003,138.86008,0.5062373,1892.8729,115.14835,0.49225643
582,101.80641,189.30606,0.46071413,79.98475,185.69658,0.20458227,76.16959,178.69559,0.087454185,1835.3402,180.13698,0.12225739,1806.9894,139.848,0.5238872,1892.9106,116.035965,0.47889027
583,101.79695,189.36552,0.47598806,80.26035,184.88594,0.22401142,76.35524,178.16988,0.07419117,1819.4531,181.55264,0.11810994,1805.5752,139.04362,0.5812451,1891.5911,115.75518,0.512769
584,101.68738,189.50812,0.41352496,79.67058,185.57751,0.19821739,76.284035,178.8501,0.08435065,1843.9972,187.64099,0.089457855,1803.9866,138.76971,0.5164771,1892.7462,115.28474,0.48023656
585,101.50168,189.82211,0.35130343,78.78726,185.5652,0.1717379,75.972435,177.82004,0.07507446,1835.1423,180.46178,0.100010626,1811.1846,138.10724,0.5133169,1892.8456,114.778946,0.48543343
586,101.44425,189.79568,0.39927533,79.12951,185.32254,0.18121192,76.69351,177.62595,0.085656226,1775.1145,181.19084,0.10581581,1804.9333,139.31355,0.5104366,1892.8835,114.67594,0.5381665
587,101.48423,189.8556,0.3660961,80.421425,186.12839,0.15504283,76.29705,178.27586,0.06997661,1804.7657,181.2046,0.09775912,1810.9286,138.19203,0.5123728,1893.8495,116.225,0.5267751
588,101.5328,189.87747,0.38078615,78.59923,185.16962,0.14290191,75.97769,177.78416,0.05502701,1835.4065,180.44762,0.094212346,1817.185,137.98851,0.5258432,1894.005,115.65592,0.50481963
589,101.58843,189.47858,0.3386678,80.23024,185.98228,0.13854164,74.73247,178.63829,0.053815514,1836.1063,180.5386,0.10389385,1811.0616,139.00266,0.4937517,1894.4181,114.75142,0.46177503
590,101.60093,189.35136,0.34100088,80.38428,186.1488,0.14622529,74.8798,179.3193,0.060498185,-0.21137047,147.67073,0.10362586,1817.5227,139.85278,0.4964753,1893.9617,115.196655,0.48351344
591,101.388855,189.25168,0.33615163,78.92793,185.51036,0.14792939,75.00846,179.23956,0.053416967,1836.3579,181.45871,0.1251244,1819.3792,142.38486,0.54380757,1895.0455,116.48987,0.46180978
592,101.36663,189.6079,0.3244008,80.255684,185.74901,0.1235983,75.19622,178.06053,0.04679712,1836.1592,180.9712,0.11358746,1819.9156,141.61398,0.5505134,1893.304,115.707886,0.4941418
593,101.31789,189.58475,0.34460267,78.76989,185.00543,0.13930468,1718.9962,119.83781,0.050196588,1836.5974,180.63583,0.10759381,1819.7799,140.48811,0.54993564,1893.1797,114.63515,0.5459498
594,101.48291,189.58801,0.3689337,78.41332,184.74287,0.1736641,1718.8273,122.944466,0.053321116,1774.9235,180.28362,0.11205839,1818.9424,141.39328,0.48173293,1895.0869,115.40981,0.46715483
595,101.47867,189.53624,0.39204675,78.79745,185.1314,0.18963319,75.42688,178.60384,0.08337098,1843.2534,187.1739,0.11245043,1818.8331,141.50067,0.5419748,1893.0305,116.369576,0.50612247
596,101.434586,189.66428,0.43867484,76.71275,184.97612,0.18589222,74.78813,178.37607,0.05042477,1783.468,182.28201,0.12505832,1819.1525,138.69264,0.49736044,1894.5481,114.61392,0.46130916
597,101.159904,189.2234,0.37138343,77.14165,185.14438,0.14042117,1723.6793,119.8253,0.045477882,1834.9419,180.69398,0.12998852,1818.5837,139.66156,0.50681853,1894.6079,116.49083,0.47116026
598,101.23564,188.9822,0.37643236,77.771355,185.67223,0.1520353,1723.7451,119.44425,0.04331949,1843.381,187.87282,0.112342045,1818.0193,139.81844,0.5026769,1894.5134,115.35495,0.4817703
599,101.28683,189.2087,0.36794177,76.728325,186.14249,0.13917619,1724.0834,119.74762,0.053938657,1835.7222,181.71484,0.11580267,1819.752,139.02701,0.5398691,1894.1863,110.93124,0.46252534
600,101.16374,189.39304,0.32191616,78.93856,186.10257,0.11034311,1723.7311,120.08768,0.045122333,1784.1068,181.56093,0.1430624,1821.9032,139.89198,0.48343974,1894.7767,115.76425,0.4359356
601,101.31796,189.52208,0.37743405,76.472725,186.35945,0.19697788,74.43053,178.5046,0.040159836,1774.1188,180.72041,0.1285428,1818.8046,138.1446,0.49978536,1894.0814,115.77669,0.47506294
602,101.52847,189.30981,0.40752047,75.80693,186.56372,0.17365396,1722.6323,123.58715,0.06133668,1834.8595,180.81006,0.10551705,1818.1519,138.47502,0.49212486,1895.0918,114.98286,0.4666869
603,101.508255,189.16457,0.38405395,76.83806,186.36412,0.14842281,1723.057,123.69229,0.060923833,1773.7643,179.9439,0.12929991,1819.7375,138.33513,0.50403416,1894.0964,115.306175,0.45765942
604,101.27024,188.97491,0.23843277,79.23997,185.85332,0.09254247,1721.9261,119.40442,0.050330624,1775.33,180.23936,0.12247537,1819.7781,138.32588,0.48361048,1895.0074,115.80574,0.44240308
605,101.43196,189.06322,0.27507314,79.49913,186.02788,0.12905478,75.097145,179.34496,0.047230005,1843.6395,186.97354,0.100519724,1817.542,138.30841,0.4716062,1895.0923,115.692276,0.4339433
606,101.28685,189.1847,0.2935941,78.593704,186.59116,0.14646159,1723.8917,123.295006,0.07662791,1774.4629,179.65868,0.16503498,1811.7126,137.63388,0.42547157,1894.4601,116.37709,0.45244408
607,101.274155,189.203,0.25246918,78.32931,186.58168,0.14141133,1725.8693,123.56446,0.09248234,1772.7654,179.6921,0.1534871,1817.4749,138.35715,0.44356123,1893.3479,116.549515,0.45899197
608,101.44409,189.43684,0.36430326,77.891045,186.04431,0.15798104,1726.6627,120.330765,0.07816081,1844.1543,187.24197,0.11175306,1819.3844,138.94751,0.47589204,1894.333,116.857994,0.45050323
609,101.254425,189.38841,0.34872675,78.11912,185.82607,0.13805518,1726.0208,119.791885,0.070033684,1774.3375,179.8222,0.13175194,1818.413,138.10074,0.4656414,1894.738,117.087494,0.44174907
610,101.392204,189.50237,0.32767394,78.3753,186.29056,0.14235714,1725.7399,123.162704,0.088416755,1835.2888,180.62949,0.11115016,1818.236,138.24107,0.47604415,1893.9412,116.140945,0.42928317
611,101.077774,188.49117,0.2933088,78.51974,186.8773,0.18886921,1726.8301,119.745,0.063198164,1836.1143,180.96033,0.10077086,1813.0038,138.2899,0.46803263,1894.9253,115.9328,0.4245166
612,101.22851,189.4951,0.3205341,78.061066,186.73625,0.15544656,1726.1173,122.636925,0.10536328,1835.3485,180.44876,0.10506751,1817.5262,138.18758,0.4595156,1894.4509,117.45668,0.47264335
613,101.36271,189.45375,0.40281585,78.036606,185.9676,0.17531396,1726.1815,122.33631,0.118586875,1789.5414,180.23492,0.116421565,1818.107,137.48512,0.4667401,1893.9285,116.497856,0.5014249
614,101.235954,189.4712,0.37261474,78.159454,186.60991,0.13398294,1726.6165,118.54504,0.094801985,1775.7837,179.18712,0.12362745,1816.862,136.70628,0.47693744,1893.1371,116.31219,0.45078036
615,101.32068,189.45125,0.35396,76.35601,187.03998,0.12972805,1726.804,121.23584,0.091488734,1776.8396,180.36794,0.14978348,1817.2573,135.80663,0.48771396,1893.928,116.30253,0.4819587
616,101.43058,189.36668,0.38572177,77.62265,186.43886,0.163396,1727.5879,121.79927,0.13075444,1789.1029,179.76735,0.15071239,1817.9388,136.74316,0.454595,1894.7905,116.00872,0.4428035
617,101.315125,188.97682,0.36508808,77.069885,186.56093,0.14067817,1727.4697,121.55174,0.11835348,1788.6075,179.73013,0.18219878,1817.347,135.50888,0.46450117,1894.9856,115.70985,0.42503873
618,101.39195,189.28712,0.3959412,77.26218,186.2679,0.14464824,1728.2344,121.23863,0.062053297,1776.6703,177.84764,0.14985298,1817.3804,135.5262,0.48892987,1895.0122,115.873436,0.43473622
619,101.49647,189.49911,0.41840294,76.94121,186.58832,0.16024204,1729.3451,121.36817,0.0922874,1775.56,179.68008,0.1335892,1811.194,135.44804,0.48110494,1893.4512,115.19547,0.4264959
620,101.64695,189.69356,0.43916976,77.768875,186.2794,0.1608385,1728.5958,122.84958,0.08049068,1775.7134,177.99075,0.18809704,1790.4247,136.51929,0.4274193,1895.0995,116.47224,0.41439995
621,101.372055,189.7172,0.38880745,78.867714,185.70444,0.1326329,1728.6049,122.53714,0.049707185,1777.2921,177.55919,0.23019977,1817.6359,134.53604,0.39922956,1894.7059,111.82805,0.43711412
622,101.28887,189.71036,0.3640745,76.80602,187.36435,0.13824086,1730.797,121.464096,0.06858943,1775.5721,179.56413,0.17750455,1804.9695,136.89864,0.450933,1894.964,117.46223,0.44766894
623,101.62534,189.81973,0.42747968,75.235054,187.7346,0.16307679,1730.5067,121.85454,0.043154124,1819.0311,178.76384,0.13216126,1809.8842,136.20358,0.41598377,1895.7738,117.272896,0.42754486
624,101.33681,189.90807,0.39226326,78.65469,186.61006,0.14679678,1729.4508,117.34426,0.059647508,1790.217,179.36472,0.17550735,1804.5247,136.19748,0.45287612,1895.4762,116.71375,0.46201083
625,101.35828,190.00606,0.46101046,75.373795,187.09265,0.17845245,1728.9502,117.44108,0.061078854,1791.0419,179.77884,0.2251204,1792.6311,135.5644,0.4726627,1895.3751,116.4869,0.4261545
626,101.34222,190.03697,0.47315702,75.834595,186.80107,0.20600623,1730.3497,121.508965,0.085331656,1791.6238,179.4911,0.17565869,1805.7925,136.38597,0.4249011,1894.8738,116.21659,0.47587353
627,101.48708,190.08167,0.4214186,76.57671,187.59329,0.19243437,1731.6191,117.61847,0.07766399,1791.3064,178.78905,0.13754834,1804.107,136.46548,0.4071515,1895.5988,115.78677,0.43741673
628,101.24244,190.26282,0.450883,75.64257,186.89156,0.18553156,1732.2185,118.645775,0.11810242,1785.3336,176.45473,0.2476721,1789.5533,132.8783,0.4262168,1895.5325,115.16383,0.42491445
629,101.37355,190.11827,0.3698404,75.61421,186.68129,0.14427334,1732.2773,117.88677,0.10925166,1788.8422,176.7065,0.23218966,1790.4396,134.98953,0.4808976,1895.4237,114.82192,0.42242151
630,101.51249,190.19818,0.42379242,75.78089,186.60861,0.16831785,1732.0531,118.03142,0.11518815,1788.7915,176.22028,0.1899607,1790.1929,132.36601,0.52294576,1895.4998,115.23573,0.45774275
631,101.43871,190.08725,0.41430667,76.32006,187.07986,0.1767021,1732.0854,117.39787,0.107903786,1789.4902,175.71288,0.21312086,1790.7222,132.75308,0.40708154,1895.8951,115.68291,0.42902505
632,101.49952,190.18578,0.37053728,76.29056,187.287,0.15186068,1734.6115,117.652954,0.11695679,1789.7826,175.75128,0.19750312,1802.0237,133.38826,0.4637398,1895.8131,115.7814,0.39331168
633,101.456215,190.1391,0.39242995,76.44146,187.54231,0.15979308,1732.7583,117.43992,0.10824838,1803.5464,172.2916,0.17565648,1803.6412,132.2144,0.5177062,1895.195,116.69699,0.42025113
634,101.29045,190.31364,0.33898088,79.484924,186.641,0.14051248,1731.8927,120.08081,0.13305508,1805.4312,173.11824,0.19558185,1791.2538,134.84892,0.4561443,1894.7704,115.728905,0.43806505
635,101.33434,190.2153,0.31124425,79.863625,186.79218,0.14122733,1735.4207,117.34546,0.095236085,1804.8278,174.11761,0.1809232,1804.306,134.44308,0.45492718,1894.4954,115.10273,0.4548915
636,101.49103,189.83539,0.33921015,78.7141,186.28618,0.11798831,1732.6709,117.27275,0.081523,1795.0247,176.3487,0.31052932,1802.9136,134.27478,0.4425994,1895.3176,114.7905,0.43117073
637,101.293724,189.82588,0.34936485,78.772446,185.84274,0.12645046,1735.7799,117.581635,0.07871243,1788.1195,176.44754,0.27494556,1802.0847,133.67587,0.410506,1894.8728,115.124504,0.4220942
638,101.06762,189.83258,0.36299032,78.784775,185.93495,0.12998444,1735.6678,117.45097,0.08324297,1796.2421,177.03119,0.24062328,1778.5457,136.12572,0.43184367,1895.1818,114.82897,0.41810393
639,101.189964,189.9308,0.36732605,77.62877,186.6148,0.15378934,1735.2053,118.22916,0.09359794,1791.4248,175.63974,0.25286055,1778.8945,133.14487,0.45202124,1894.6752,114.7286,0.4362519
640,101.41368,189.73024,0.3166422,78.87123,186.36018,0.1358642,1733.0618,121.02153,0.110333934,1790.0193,174.94814,0.25172877,1778.7113,132.90265,0.42387608,1894.8793,115.50907,0.44666317
641,101.238266,188.7749,0.2982232,77.8454,186.62607,0.13950437,1732.7673,120.18712,0.108073965,1801.9625,171.23535,0.22316554,1803.341,134.22163,0.40076447,1895.6826,115.70883,0.43068543
642,101.21522,189.75174,0.28612462,79.219604,186.56125,0.11034389,1735.034,117.885506,0.09086597,1805.207,177.705,0.29484904,1802.8701,133.2312,0.42429602,1897.9359,115.35751,0.42521167
643,100.99928,189.56987,0.26236442,79.02119,186.21513,0.1008148,1735.2755,116.92885,0.07363012,1834.7058,173.26793,0.1398317,1805.3895,135.75595,0.38596413,1895.5049,114.46591,0.43625146
644,101.121216,189.53828,0.20119362,79.34334,186.6218,0.13609731,1735.426,117.364136,0.0964725,1805.558,165.74951,0.17850293,1802.9838,134.56209,0.45057663,1897.641,110.4946,0.41485304
645,101.217415,189.58183,0.27471125,77.56068,186.65482,0.1777668,1735.3204,117.86588,0.090628535,1806.7206,165.70407,0.15775909,1803.6132,133.9619,0.4605585,1895.3984,114.68524,0.42719185
646,101.496506,189.61232,0.440122,76.77022,186.1733,0.20014238,1731.3553,120.03962,0.13171822,1804.0183,172.59608,0.23929188,1802.8325,134.7163,0.48510793,1898.2201,110.45663,0.44737408
647,101.650154,189.14142,0.47749147,77.584076,185.69489,0.20315927,1731.6544,117.776634,0.09918037,1804.444,173.57512,0.23898832,1802.6812,132.83917,0.48058593,1895.7725,113.753235,0.44138038
648,101.58587,189.35847,0.48107696,77.765335,185.7291,0.18895246,1734.4127,118.00235,0.10255565,1788.9966,176.59164,0.19969767,1804.1982,132.19069,0.47166893,1895.1941,114.2162,0.42569825
649,101.498085,189.3686,0.37793127,77.46377,185.97758,0.17231467,1732.2875,116.76919,0.10265466,1803.4099,172.53168,0.18526942,1803.158,134.2323,0.42627814,1895.9027,114.51244,0.42225078
650,101.3946,189.30121,0.43510845,76.1502,186.16551,0.18133777,1735.3496,117.00124,0.07299805,1805.213,173.20683,0.21365876,1803.2087,135.7457,0.444719,1895.4141,113.82581,0.41054228
651,101.467514,189.21446,0.47619003,76.55079,185.92833,0.18816906,1730.9446,119.89132,0.09392682,1804.63,171.5942,0.18678173,1805.209,134.41011,0.44585955,1895.5668,114.450195,0.40355983
652,101.17268,188.13545,0.4170866,75.51028,186.24518,0.17861108,1735.1249,118.11244,0.089374796,1805.3027,172.8339,0.2260938,1803.9288,133.90912,0.50189304,1895.2609,114.235855,0.40080658
653,101.42673,188.33818,0.41756177,76.01349,186.008,0.2048898,1735.1195,117.26866,0.076780386,1805.046,173.1776,0.16038701,1804.1511,134.43164,0.4936296,1895.222,115.47102,0.41136453
654,101.467125,188.22115,0.38262063,80.88464,184.62341,0.1907012,1732.1223,120.717255,0.07485287,1805.3341,164.7898,0.1947947,1803.4305,135.34813,0.47303995,1894.707,114.081955,0.41376874
655,101.66734,188.4714,0.43338317,81.12429,184.51506,0.17738742,1733.6422,117.65723,0.06495407,1806.157,172.23038,0.16087113,1805.0461,134.29474,0.49148604,1894.8593,113.80016,0.42111143
656,101.38105,188.57642,0.4171955,81.27387,184.29587,0.16822639,1733.9797,117.33033,0.06800097,1803.5883,172.04399,0.20940816,1805.0043,132.59975,0.47258893,1895.1761,113.88553,0.46950623
657,101.549614,188.36215,0.45262504,75.35776,185.74535,0.18255115,1731.4818,116.95608,0.08555022,1803.5326,172.17322,0.2348149,1804.8579,133.89293,0.48421326,1894.6388,113.04089,0.46265024
658,101.65776,188.89595,0.5050273,80.41401,183.86374,0.1843725,1730.03,120.57505,0.10522556,1804.0676,173.68326,0.27501568,1802.5925,134.25064,0.44434792,1895.6726,113.78111,0.41324484
659,101.54159,187.81297,0.57509685,76.15745,183.96904,0.15676601,1730.4668,119.8302,0.08907367,1804.7583,165.12733,0.15774518,1804.6665,135.70554,0.4927766,1895.1328,114.30622,0.43335405
660,101.312965,187.98013,0.54007834,75.86444,183.91354,0.1533056,1734.2286,116.9163,0.08331837,1787.2792,173.30548,0.18598565,1804.2903,135.39368,0.40316555,1898.4714,115.52238,0.41049275
661,101.84659,188.87206,0.5541807,76.265236,183.48299,0.16856182,1735.2955,116.40442,0.070009306,1803.5989,171.26862,0.2023999,1804.439,134.39357,0.427559,1895.9282,115.058716,0.4160646
662,101.987495,188.67892,0.5492996,75.63051,183.28279,0.15770711,1735.088,117.006744,0.080066994,1803.7719,172.30429,0.20076415,1804.0706,133.34157,0.43848273,1898.5151,112.45106,0.4162195
663,102.1185,188.3985,0.49214715,81.06986,181.44994,0.11501508,1730.6924,120.60809,0.099021874,1804.3014,173.36731,0.2566961,1803.805,134.37569,0.43864456,1895.4528,114.94498,0.44327137
664,102.23955,188.5596,0.553085,75.365875,183.4565,0.16032125,1730.7278,119.79012,0.08373051,1801.9164,171.2093,0.2920156,1803.059,134.41849,0.41336787,1894.8209,113.53121,0.426537
665,101.89062,188.37994,0.47524104,75.89874,183.50012,0.16291818,1734.0344,117.52492,0.08221727,1802.5515,173.28282,0.30191153,1802.3748,133.26047,0.49420843,1895.7009,114.03418,0.41209552
666,102.20171,188.52245,0.45123225,76.67861,183.97783,0.15160307,1735.4088,117.183266,0.092717916,1795.9481,176.42244,0.30718082,1804.3525,133.5824,0.4652485,1898.7057,111.97334,0.43707758
